postcode,easting,northing,price
EH29 9DA,312172.0,674539.0,175000
EH15 1DY,330174.0,674455.0,165000
EH4 6EB,318505.0,675558.0,150000
EH6 6EZ,326587.0,676859.0,325000
EH4 2QQ,322144.0,675531.0,238000
EH12 0DE,317282.0,673388.0,489995
EH5 2PT,323713.0,675989.0,233000
EH30 9RZ,312023.0,678294.0,288000
EH10 6JR,324698.0,669758.0,895250
EH4 2PU,322732.0,675277.0,295000
EH7 6PX,329061.0,674506.0,385000
EH16 4DA,330214.0,670935.0,184995
EH11 1AH,322972.0,672071.0,295000
EH16 4DA,330214.0,670935.0,184995
EH6 5EA,326769.0,675576.0,262000
EH7 5NE,326505.0,674868.0,230000
EH4 6EZ,318649.0,675019.0,215000
EH14 5DX,319565.0,668795.0,775000
EH8 7SR,329327.0,673841.0,332000
EH16 4PY,329728.0,671781.0,162000
EH4 2TP,322067.0,675263.0,261500
EH5 2GJ,323701.0,676217.0,387500
EH29 9GJ,312581.0,675178.0,318000
EH21 8FN,333477.0,671030.0,372995
EH16 5PX,327081.0,670861.0,945000
EH9 3HA,325831.0,670901.0,860000
EH11 1QZ,322955.0,671737.0,205000
EH21 8FQ,333601.0,671122.0,279995
EH6 8LF,326985.0,675052.0,247500
EH14 7DH,316106.0,666937.0,1270
EH7 4AQ,326340.0,674789.0,345000
EH4 1AT,324045.0,674534.0,439700
EH6 8RD,326683.0,675196.0,175000
EH16 4DA,330214.0,670935.0,194995
EH16 4DA,330214.0,670935.0,189995
EH11 1QZ,322955.0,671737.0,225500
EH16 4DA,330214.0,670935.0,194995
EH11 2HZ,323660.0,672816.0,145000
EH7 4RB,326389.0,675046.0,360000
EH10 4FF,324577.0,672357.0,730000
EH12 6EZ,322209.0,673729.0,1510
EH11 1LR,322995.0,671769.0,170000
EH16 6DD,327527.0,669775.0,145000
EH10 5HU,324385.0,670992.0,274000
EH4 2JP,322791.0,674953.0,395000
EH7 4FP,326389.0,675046.0,380000
EH11 4QQ,319786.0,670464.0,202599
EH9 2HR,325800.0,671105.0,910000
EH14 7AL,316419.0,666959.0,515000
EH12 6NQ,320252.0,673018.0,358000
EH6 7BG,327282.0,676375.0,155000
EH12 6UQ,320120.0,674274.0,425000
EH14 3JR,319903.0,669692.0,246000
EH17 8ZE,329366.0,668121.0,257995
EH10 4QX,324601.0,671135.0,166000
EH3 5AB,324895.0,674629.0,322369
EH16 5JW,327976.0,671723.0,320000
EH11 3EU,321169.0,672009.0,167000
EH16 4UB,329763.0,671103.0,299995
EH3 5DQ,325112.0,674757.0,265000
EH17 8ZE,329366.0,668121.0,257995
EH16 5SP,328444.0,670353.0,235000
EH11 1DB,323895.0,672431.0,197000
EH10 6EY,324298.0,669902.0,495000
EH9 2ED,325900.0,671521.0,470000
EH6 5BF,326155.0,675495.0,266650
EH10 4HJ,324830.0,672474.0,378500
EH4 7RP,319598.0,674684.0,287000
EH12 8WS,319902.0,673975.0,815000
EH4 7HF,319675.0,674114.0,157000
EH13 0RQ,321212.0,668146.0,410000
EH6 7BD,327332.0,676311.0,187000
EH11 1DA,323923.0,672451.0,263000
EH7 5DN,327008.0,674354.0,170000
EH7 5UA,327559.0,674380.0,278825
EH16 5EP,327505.0,671605.0,195000
EH12 9AZ,319882.0,671674.0,160000
EH7 5TT,327439.0,674378.0,186000
EH5 3AA,325381.0,676097.0,237000
EH6 6AR,326747.0,676956.0,360000
EH17 8TZ,327511.0,667203.0,200000
EH16 4FU,329753.0,671205.0,319995
EH7 6HL,328076.0,675273.0,150000
EH14 5DE,319675.0,668482.0,225000
EH30 9QL,313436.0,677736.0,210000
EH30 9DG,313503.0,677173.0,220000
EH14 5QA,318001.0,667801.0,167000
EH4 8DS,319008.0,674155.0,521119
EH17 8NT,329336.0,668044.0,439995
EH8 7LD,328643.0,673569.0,517000
EH15 1QW,329853.0,672985.0,541699
EH12 9HN,319149.0,672095.0,215222
EH14 1LS,322220.0,670792.0,315000
EH4 5NH,320955.0,675871.0,395000
EH10 5HZ,324460.0,670862.0,252000
EH12 6NF,320457.0,672963.0,921050
EH10 7EQ,325299.0,668085.0,803353
EH11 1EQ,323467.0,672073.0,350000
EH17 8ZE,329366.0,668121.0,229995
EH6 6DA,326976.0,676246.0,148000
EH9 2HW,325677.0,671177.0,436000
EH17 7QQ,328109.0,669461.0,293282
EH17 8WB,327198.0,667387.0,270000
EH11 2NR,323201.0,672387.0,157000
EH7 4QU,326046.0,675218.0,300000
EH17 8TS,327730.0,667239.0,358500
EH11 1RJ,323243.0,671598.0,377500
EH5 2GF,323603.0,676126.0,280000
EH10 5HN,324477.0,671096.0,248000
EH9 1DE,325217.0,672174.0,740000
EH6 8DB,327505.0,675450.0,396720
EH12 7XR,320485.0,672731.0,245000
EH11 2QR,322593.0,672258.0,190000
EH5 1FE,322036.0,676624.0,187000
EH11 2LX,323393.0,672515.0,189995
EH12 8TL,319070.0,674112.0,375000
EH4 7HF,319675.0,674114.0,170000
EH30 9YD,313342.0,677387.0,179950
EH12 7XR,320485.0,672731.0,245000
EH3 6NY,325694.0,674535.0,352575
EH4 6EZ,318649.0,675019.0,240000
EH9 1DE,325217.0,672174.0,740000
EH5 1HD,323867.0,677023.0,182334
EH8 7AR,327924.0,674165.0,310000
EH15 2RR,331630.0,672147.0,220217
EH8 7PL,329143.0,673686.0,147500
EH7 5NN,326887.0,674648.0,270000
EH16 6SY,327850.0,669293.0,270000
EH4 7NT,319641.0,674827.0,265000
EH5 3RF,324204.0,676574.0,383183
EH3 6TU,324557.0,674380.0,245000
EH16 4DA,330214.0,670935.0,189995
EH10 4JH,324627.0,672365.0,400501
EH11 2PJ,322931.0,672303.0,170000
EH4 7QX,319075.0,674614.0,223000
EH13 9LN,323914.0,668575.0,235000
EH14 7EJ,316387.0,666034.0,190000
EH11 1RU,323368.0,671748.0,380000
EH17 7DZ,329546.0,668806.0,205000
EH7 6RP,329215.0,674212.0,410000
EH14 5LT,318296.0,668196.0,371000
EH10 5LX,323528.0,670965.0,250000
EH16 5JW,327976.0,671723.0,396000
EH14 5LY,318330.0,668272.0,325000
EH6 5LA,326929.0,675957.0,247000
EH6 6QN,327144.0,676614.0,295000
EH15 1BN,330148.0,674042.0,441143
EH10 5RA,324293.0,670282.0,452000
EH12 6AF,322996.0,673405.0,850000
EH4 7LT,319629.0,674237.0,150000
EH30 9PL,313571.0,677306.0,295000
EH9 1HF,325524.0,672209.0,635000
EH4 7SF,319331.0,674348.0,245000
EH30 9YE,313322.0,677320.0,291500
EH8 7AJ,327935.0,674120.0,175000
EH10 4EZ,324891.0,672106.0,750000
EH11 1UT,322981.0,672223.0,145000
EH11 2QP,322595.0,672318.0,177522
EH11 2AP,324030.0,672886.0,262000
EH7 5UE,327525.0,674475.0,178000
EH12 8BA,319659.0,673104.0,205300
EH4 6EY,319715.0,675104.0,171000
EH3 6PZ,325419.0,674722.0,403022
EH6 8AQ,327516.0,675657.0,195000
EH1 2EL,324991.0,673326.0,577777
EH6 8FA,327150.0,675478.0,238500
EH14 1UN,321990.0,671313.0,70000
EH10 7EP,325300.0,668014.0,388500
EH13 0AD,322209.0,668876.0,205000
EH11 2DT,323902.0,672747.0,249950
EH8 9SD,326512.0,672811.0,250100
EH30 9AE,313941.0,677437.0,305995
EH16 5HL,327139.0,672078.0,495000
EH16 5HL,327139.0,672078.0,495000
EH17 8ZD,329267.0,668113.0,435995
EH17 8ZD,329267.0,668113.0,349995
EH17 8ZD,329267.0,668113.0,399995
EH16 6JA,327564.0,669548.0,302000
EH30 9AB,313787.0,677642.0,267500
EH5 2FA,323430.0,675946.0,235000
EH14 2AE,321030.0,671229.0,330000
EH17 8ZD,329267.0,668113.0,429995
EH17 8XW,329785.0,668647.0,460000
EH3 5BF,324915.0,674669.0,300000
EH7 5PR,327009.0,674736.0,185690
EH17 8ZD,329267.0,668113.0,375995
EH21 8FQ,333601.0,671122.0,325995
EH21 8FQ,333601.0,671122.0,325995
EH14 5AB,318892.0,669363.0,460000
EH17 8ZD,329267.0,668113.0,435995
EH4 8FB,318135.0,674464.0,432995
EH12 0DH,317282.0,673388.0,595995
EH16 5HL,327139.0,672078.0,440000
EH12 0BE,317282.0,673388.0,690000
EH3 8HQ,324351.0,673405.0,550000
EH5 2GJ,323701.0,676217.0,235000
EH4 3BY,323813.0,673872.0,395000
EH8 9SQ,326598.0,672829.0,98000
EH14 7DW,316133.0,666356.0,495000
EH11 2BP,324129.0,673054.0,376100
EH8 9SB,326508.0,672906.0,170000
EH16 4ZT,330214.0,670935.0,389995
EH4 2JA,323248.0,674883.0,550000
EH13 9QB,323470.0,668721.0,258000
EH6 6LE,325882.0,677664.0,250000
EH5 1BA,321906.0,676694.0,150000
EH4 7LJ,319513.0,674153.0,150000
EH11 1RP,323309.0,671455.0,485000
EH12 5TS,321949.0,672608.0,370000
EH7 4PE,326512.0,675120.0,385000
EH14 5BH,320249.0,668729.0,386000
EH17 8UA,328761.0,668185.0,216000
EH11 2SJ,322474.0,672294.0,280000
EH6 6EZ,326587.0,676859.0,342500
EH4 6EH,318764.0,675098.0,250000
EH9 1JZ,325490.0,672508.0,437500
EH10 4AY,324529.0,671491.0,376111
EH13 0NZ,320538.0,668837.0,475000
EH16 6AU,327736.0,670143.0,200000
EH16 6SN,327598.0,669025.0,127000
EH12 7AX,320872.0,672775.0,395000
EH12 7DE,320794.0,672271.0,175000
EH3 7NH,324412.0,673595.0,197050
EH7 5BG,327111.0,674502.0,457000
EH8 8HU,327470.0,674179.0,785000
EH6 7JH,327563.0,676061.0,232000
EH11 2PP,322891.0,672265.0,198500
EH5 1GG,323728.0,677437.0,225000
EH6 8HR,327170.0,675743.0,245000
EH12 9GL,319367.0,671984.0,215000
EH3 5AB,324895.0,674629.0,355000
EH11 1BR,323965.0,672525.0,171500
EH17 8UP,328192.0,667734.0,225000
EH4 1PJ,324377.0,674392.0,1980
EH6 4JS,325723.0,676834.0,278295
EH4 2RX,322477.0,675233.0,210000
EH16 6UN,327099.0,668542.0,210000
EH6 7FD,327558.0,676435.0,279995
EH10 6LP,324325.0,669081.0,495000
EH15 3JN,330176.0,671864.0,211000
EH14 5AD,318116.0,668377.0,726000
EH2 4JF,324801.0,673956.0,265000
EH7 5LH,326634.0,675003.0,272150
EH15 3ET,330236.0,672059.0,145000
EH5 2BL,323859.0,676543.0,165000
EH12 5LG,323782.0,673330.0,970000
EH6 7QQ,328409.0,675628.0,164000
EH4 6QD,318659.0,676402.0,127000
EH7 5EU,327239.0,674725.0,277000
EH12 9LU,318765.0,671826.0,370000
EH17 8YD,329336.0,668044.0,208000
EH16 6FS,327131.0,668909.0,625000
EH12 7AF,320265.0,672734.0,470000
EH7 6JF,328446.0,674739.0,170000
EH16 5EE,327465.0,671830.0,205712
EH6 7JZ,327727.0,676329.0,150000
EH7 5HH,326536.0,674982.0,215000
EH11 2JZ,323535.0,672449.0,230000
EH7 5YL,326988.0,674774.0,165000
EH9 2PW,325982.0,671240.0,425000
EH6 8HL,327120.0,675795.0,127700
EH12 0AG,317672.0,673340.0,520000
EH12 8YQ,318594.0,674421.0,317000
EH10 4DE,324482.0,672012.0,480000
EH11 2PD,322984.0,672388.0,159000
EH22 1PA,330590.0,670170.0,344995
EH15 2AB,330667.0,673659.0,200000
EH30 9QA,313273.0,677818.0,240000
EH9 2PW,325982.0,671240.0,425000
EH6 8HL,327120.0,675795.0,127700
EH15 1BL,330187.0,674039.0,295000
EH7 5FR,327284.0,674322.0,224800
EH15 3PZ,328429.0,672791.0,165000
EH21 6TU,332734.0,672056.0,420000
EH7 5FQ,327280.0,674319.0,215000
EH3 9PW,324348.0,672465.0,343000
EH7 5YL,326988.0,674774.0,165000
EH4 6SJ,320144.0,675742.0,355000
EH12 5TL,321896.0,672825.0,415000
EH30 9UY,311689.0,678058.0,264000
EH4 8GP,318135.0,674464.0,345995
EH7 4NG,326096.0,674957.0,265000
EH15 2BX,331018.0,673836.0,645000
EH12 7UN,319638.0,672717.0,277000
EH11 4JS,319271.0,670506.0,128000
EH10 5NW,323799.0,670522.0,590000
EH21 8RD,331888.0,671916.0,405000
EH11 3EQ,321222.0,671776.0,167000
EH11 2RX,322329.0,671971.0,205500
EH7 5YL,326988.0,674774.0,202000
EH9 1TB,326552.0,671909.0,230000
EH12 5LG,323782.0,673330.0,495000
EH29 9EP,311911.0,674751.0,375000
EH11 3EU,321169.0,672009.0,163000
EH15 2RJ,331663.0,672830.0,235000
EH6 4BL,325797.0,676154.0,279000
EH6 7JP,327573.0,676343.0,155500
EH3 7NG,324401.0,673618.0,208000
EH5 2HG,323318.0,676294.0,195098
EH7 5QB,326972.0,674938.0,245000
EH6 7EN,327218.0,676048.0,200000
EH6 8QE,326995.0,675418.0,190000
EH6 6LG,325847.0,677712.0,295000
EH12 8QE,320022.0,673359.0,725000
EH14 1EP,322469.0,669921.0,685000
EH6 6NG,325647.0,677521.0,302000
EH7 5YL,326988.0,674774.0,165000
EH12 8YN,318533.0,674445.0,115000
EH16 4XD,330318.0,670762.0,255000
EH9 1DH,325307.0,672211.0,451200
EH7 5TE,327373.0,674341.0,242500
EH7 6LU,328698.0,674847.0,157500
EH3 5PJ,,,2400
EH7 5NE,326505.0,674868.0,330000
EH28 8AR,313644.0,672496.0,211600
EH6 7FD,327558.0,676435.0,281995
EH9 1JN,325633.0,672384.0,282500
EH11 2RA,322777.0,672253.0,122000
EH6 8DD,327534.0,675462.0,210000
EH6 7FD,327558.0,676435.0,288995
EH13 9AZ,323230.0,669098.0,193000
EH14 2JS,320912.0,670281.0,148500
EH3 8AJ,324442.0,673210.0,190000
EH10 6DZ,324961.0,670589.0,1771
EH12 5LE,323826.0,673352.0,370500
EH12 7JH,320317.0,672280.0,275000
EH4 1ET,324131.0,674471.0,450000
EH4 7HB,319804.0,674054.0,146000
EH12 7JE,320319.0,672387.0,303000
EH7 4PL,326353.0,675236.0,149500
EH4 4AU,322285.0,675773.0,172000
EH11 1PS,322981.0,671959.0,185857
EH12 6JH,321856.0,673205.0,350000
EH4 2HW,323683.0,674338.0,355000
EH14 1RX,322415.0,671844.0,270000
EH14 7LP,316190.0,666153.0,217000
EH4 1HW,324552.0,674724.0,260000
EH16 4XD,330318.0,670762.0,255000
EH9 1DH,325307.0,672211.0,451200
EH12 7LY,320152.0,671943.0,191200
EH8 7BU,328680.0,674283.0,162000
EH5 2GS,323002.0,676085.0,225000
EH5 2LZ,322912.0,676058.0,215000
EH16 4WJ,330021.0,670893.0,180000
EH4 5HH,320634.0,675737.0,475000
EH11 1EE,323834.0,672454.0,251500
EH7 5PR,327009.0,674736.0,77250
EH4 6PR,318860.0,676328.0,452000
EH7 6LD,328339.0,674239.0,160000
EH3 5JN,324848.0,674993.0,206000
EH8 8JJ,326564.0,673911.0,425000
EH11 1US,323014.0,671965.0,316350
EH11 1DA,323923.0,672451.0,270000
EH11 1LJ,323906.0,672137.0,450000
EH3 5HA,325332.0,675022.0,204000
EH14 2LF,321791.0,670718.0,205000
EH9 1HB,325514.0,672062.0,388000
EH6 7DG,327358.0,676672.0,268862
EH7 4ND,326104.0,675085.0,339000
EH10 6HW,324346.0,669603.0,815000
EH12 8UA,318218.0,673802.0,215000
EH6 5PF,326097.0,675784.0,268000
EH14 5QN,317778.0,667958.0,280000
EH6 6LS,326760.0,676670.0,225000
EH4 6PD,318596.0,676249.0,1050
EH6 4AS,326427.0,676639.0,155000
EH4 5BE,320741.0,675336.0,350995
EH9 1HB,325514.0,672062.0,388000
EH3 9HJ,325233.0,672859.0,525000
EH13 0HX,320788.0,668598.0,375000
EH7 6PU,329015.0,674505.0,400000
EH12 5FS,323537.0,673436.0,335000
EH15 3RY,330866.0,672280.0,210000
EH11 2LT,323396.0,672596.0,190000
EH17 7RB,328615.0,669725.0,215000
EH4 1JR,324259.0,674613.0,192000
EH14 3AQ,320205.0,669769.0,140000
EH10 6DT,324947.0,670766.0,1455
EH15 1BQ,330305.0,674069.0,190000
EH16 4WJ,330021.0,670893.0,191000
EH4 7SZ,321221.0,674967.0,266000
EH15 1BP,330148.0,674079.0,440000
EH13 9DR,322751.0,669609.0,193000
EH21 8FP,333638.0,671082.0,332000
EH10 5XD,323542.0,670002.0,470000
EH17 8GU,329667.0,668295.0,278000
EH14 2HD,321661.0,670824.0,260000
EH13 0QQ,322010.0,669012.0,645000
EH4 2HL,323382.0,674330.0,290000
EH30 9JQ,313293.0,677841.0,280250
EH16 5NJ,326735.0,671167.0,1000
EH7 5GY,326717.0,674787.0,458000
EH4 6RQ,318515.0,675690.0,435000
EH3 6LQ,325435.0,674449.0,536000
EH7 4PU,326390.0,675245.0,314000
EH5 3AA,325381.0,676097.0,320000
EH7 5FX,327542.0,674650.0,242879
EH3 9PH,324355.0,672578.0,300000
EH6 8AX,327624.0,675718.0,280333
EH6 5DE,326627.0,675746.0,250000
EH12 9JH,318653.0,672205.0,253250
EH7 4GD,325494.0,675553.0,290000
EH11 2JP,323522.0,672271.0,183000
EH4 8BL,318561.0,674724.0,185000
EH5 1PT,322911.0,677243.0,145000
EH6 8PU,327002.0,675613.0,200000
EH6 8LU,326954.0,675783.0,310000
EH11 1NA,323852.0,672054.0,430000
EH30 9DZ,311639.0,678217.0,750000
EH6 7FD,327558.0,676435.0,290995
EH6 7FD,327558.0,676435.0,287995
EH10 6NE,324107.0,669035.0,516562
EH4 1ES,324105.0,674540.0,420000
EH5 2GJ,323701.0,676217.0,395000
EH10 4JQ,324635.0,672290.0,341000
EH6 4AQ,326322.0,676378.0,410000
EH6 7HR,327473.0,676409.0,150000
EH6 7FD,327558.0,676435.0,283995
EH15 1BF,330040.0,673937.0,319995
EH12 0DE,317282.0,673388.0,489995
EH11 1DA,323923.0,672451.0,201500
EH17 8ZD,329267.0,668113.0,399995
EH15 1BA,330098.0,673936.0,297995
EH10 4PN,324286.0,672207.0,735000
EH6 6AN,326748.0,676959.0,299950
EH11 2JP,323522.0,672271.0,147500
EH14 5DZ,319586.0,668645.0,180000
EH12 6LA,320355.0,673239.0,525525
EH4 6AT,318264.0,675045.0,601733
EH29 9BL,312754.0,674684.0,210000
EH7 5FZ,327448.0,674705.0,239578
EH6 7JN,327531.0,676364.0,232500
EH12 6NW,320365.0,672815.0,530000
EH15 1DF,330200.0,674142.0,160000
EH4 2GN,323178.0,675552.0,305000
EH17 8NT,329336.0,668044.0,405995
EH12 0DJ,317282.0,673388.0,385995
EH10 5FA,323353.0,670686.0,595000
EH4 8AD,317775.0,675014.0,550000
EH16 4DN,329140.0,671494.0,189000
EH29 9GJ,312581.0,675178.0,320000
EH17 8JR,328491.0,668795.0,137000
EH3 8DG,324506.0,672965.0,490000
EH10 5HD,324439.0,671179.0,600000
EH13 9AT,323096.0,669298.0,220000
EH16 5QN,327031.0,670672.0,870000
EH6 4QR,325577.0,676315.0,290000
EH12 7DE,320794.0,672271.0,169995
EH6 7BF,327322.0,676757.0,200000
EH11 1UW,323062.0,672105.0,150000
EH6 8SD,326635.0,675206.0,235000
EH10 4QF,324433.0,671254.0,315000
EH13 9EQ,323129.0,669546.0,161000
EH2 1DY,325198.0,674097.0,362000
EH10 7AB,325022.0,668141.0,951340
EH7 5PR,327009.0,674736.0,199825
EH5 2PP,323367.0,676551.0,137000
EH13 9QL,322851.0,668731.0,165000
EH4 1NG,324545.0,674546.0,290000
EH13 0BU,322168.0,668751.0,450000
EH16 4XE,330473.0,670852.0,315000
EH6 8PH,326852.0,675312.0,160000
EH16 4FD,328574.0,671612.0,169000
EH7 4JL,325738.0,675261.0,205189
EH3 9QT,324857.0,672803.0,220000
EH7 5UH,327598.0,674562.0,220000
EH3 9JR,324937.0,672893.0,131000
EH3 7PR,324447.0,673805.0,445000
EH10 6AU,324418.0,670449.0,400000
EH6 4HW,326072.0,676693.0,170000
EH6 6AN,326748.0,676959.0,235000
EH9 1HT,325494.0,672227.0,440000
EH11 3ND,320620.0,671673.0,135000
EH7 5NS,327330.0,674787.0,257000
EH7 4NG,326096.0,674957.0,300000
EH9 2EH,325998.0,671657.0,620000
EH6 8LU,326954.0,675783.0,200000
EH30 9DZ,311639.0,678217.0,585000
EH6 4HU,326124.0,676762.0,188000
EH7 4ET,325539.0,675203.0,140000
EH4 8DP,318898.0,674174.0,425000
EH29 9LA,312966.0,675002.0,451154
EH29 9LA,312966.0,675002.0,230000
EH12 5LY,323121.0,673113.0,325000
EH7 6HT,328437.0,674878.0,69907
EH12 5TF,321841.0,672875.0,215300
EH3 5AG,324795.0,674587.0,312500
EH5 1RU,323043.0,677274.0,230000
EH9 2EB,325719.0,671576.0,400000
EH3 8BU,324560.0,673171.0,150000
EH14 3EX,320601.0,669606.0,126000
EH9 2AN,325043.0,671749.0,335000
EH6 4AG,326450.0,676388.0,212212
EH17 7HP,329309.0,669226.0,230000
EH11 1SW,323254.0,671701.0,322500
EH16 5XW,326671.0,672684.0,228000
EH17 7RJ,328723.0,669836.0,181000
EH11 1EB,323830.0,672389.0,170000
EH12 5FS,323537.0,673436.0,725000
EH17 7QP,328227.0,669265.0,235000
EH6 7JE,327502.0,676318.0,237000
EH4 2UT,323432.0,674232.0,435000
EH6 6BX,326852.0,676236.0,160000
EH6 6JF,326664.0,676666.0,217000
EH6 6DA,326976.0,676246.0,226000
EH6 4RX,325352.0,676628.0,205000
EH10 5GE,323075.0,669793.0,760024
EH21 8FQ,333601.0,671122.0,369995
EH12 6ET,322069.0,673667.0,1200
EH6 7FD,327558.0,676435.0,285995
EH11 1RE,323247.0,671834.0,495000
EH16 5FF,326755.0,671413.0,799995
EH3 9JN,324975.0,672976.0,247830
EH13 0DB,321906.0,668381.0,2800
EH14 1RX,322415.0,671844.0,265265
EH22 1RE,330324.0,669563.0,250000
EH7 6UB,329533.0,674354.0,380000
EH1 1DH,326071.0,673759.0,260000
EH11 2JG,323545.0,672555.0,190000
EH11 1TL,323117.0,672262.0,170000
EH13 9AJ,322816.0,669203.0,208000
EH6 7FD,327558.0,676435.0,285995
EH9 3BY,326511.0,671006.0,450600
EH16 6NA,327512.0,669320.0,270000
EH7 6HY,328343.0,674840.0,110000
EH6 7FD,327558.0,676435.0,289995
EH4 1SY,323332.0,675521.0,255000
EH6 6NQ,326445.0,676893.0,323000
EH14 5PF,318121.0,668125.0,341250
EH13 0JL,320947.0,669279.0,660000
EH8 8DY,326748.0,674016.0,140050
EH16 4BG,328914.0,671638.0,160000
EH4 3BA,324095.0,673960.0,158000
EH14 1LS,322220.0,670792.0,290000
EH4 5LJ,320836.0,675743.0,470000
EH6 4NY,325992.0,676409.0,160000
EH6 4BZ,326065.0,676244.0,250000
EH4 1PX,324209.0,674301.0,248000
EH6 6BX,326852.0,676236.0,185000
EH6 4QR,325577.0,676315.0,294050
EH4 4NZ,321549.0,676100.0,291000
EH4 3JD,322973.0,673793.0,770000
EH4 7TA,321304.0,674951.0,195000
EH16 6YB,326811.0,668609.0,440000
EH13 0HX,320788.0,668598.0,403210
EH5 1LF,322888.0,676596.0,145000
EH6 8ER,327741.0,675511.0,310000
EH7 4AW,326160.0,674731.0,638288
EH12 7US,319003.0,672725.0,247000
EH4 7EH,319992.0,674204.0,249995
EH3 5AA,324916.0,674585.0,203000
EH4 4DW,322131.0,675876.0,179179
EH16 6AW,327870.0,669102.0,278000
EH6 6PF,325948.0,677758.0,250000
EH4 7DH,320025.0,674904.0,230000
EH15 2AE,330650.0,673629.0,330000
EH6 5DH,326516.0,675440.0,606850
EH12 7EL,320595.0,672317.0,183000
EH4 1QH,323756.0,675593.0,420000
EH10 5BW,323753.0,671759.0,136000
EH16 4FN,329841.0,671794.0,170000
EH16 6XB,327396.0,670116.0,215000
EH14 5QG,317936.0,667865.0,226197
EH3 6PA,325705.0,674585.0,183000
EH6 8EQ,327563.0,675541.0,382225
EH10 5LT,323917.0,670822.0,290000
EH12 5SX,321407.0,672787.0,321500
EH8 7SS,329422.0,673838.0,305000
EH4 5JB,320640.0,675946.0,222000
EH7 4NF,326136.0,675018.0,325000
EH6 7JJ,327581.0,676143.0,231000
EH4 7DY,319900.0,674771.0,295000
EH3 5DW,324968.0,674846.0,270000
EH16 5JS,327333.0,671659.0,348348
EH15 1JP,330204.0,673391.0,255000
EH3 9JZ,324996.0,672830.0,265313
EH16 5PX,327081.0,670861.0,463000
EH29 9GY,312883.0,674431.0,394995
EH9 1EP,325237.0,672405.0,440000
EH10 4BE,324544.0,671687.0,285000
EH15 1RA,329648.0,672723.0,460000
EH8 7JW,328345.0,673552.0,230000
EH29 9HA,312112.0,674734.0,235000
EH4 7BJ,321095.0,674965.0,605000
EH1 2JR,325435.0,673401.0,300000
EH4 7RP,319598.0,674684.0,236000
EH3 6HD,324744.0,674434.0,600000
EH14 2LG,321818.0,670653.0,192000
EH12 7JE,320319.0,672387.0,295000
EH11 1DP,323693.0,672404.0,170000
EH16 6DF,327553.0,669828.0,255600
EH6 6SG,327142.0,676467.0,216000
EH9 2BZ,326820.0,671610.0,725100
EH14 2BL,321468.0,670906.0,155000
EH6 8QT,326841.0,675466.0,127000
EH11 1UW,323062.0,672105.0,140000
EH13 0HR,320696.0,668380.0,440000
EH11 2PS,322850.0,672285.0,195000
EH7 5BF,327498.0,674856.0,175000
EH15 2QY,331453.0,672457.0,210000
EH11 1TU,322961.0,672243.0,205000
EH17 8HS,328217.0,668327.0,185300
EH17 8PE,328699.0,667932.0,300000
EH14 2RR,319843.0,670017.0,140000
EH6 6BT,326877.0,676070.0,237516
EH4 6EL,318912.0,675019.0,225050
EH10 5GB,323237.0,669944.0,430000
EH5 2LN,322897.0,676235.0,179500
EH3 6RT,325282.0,674619.0,360000
EH6 5FF,326008.0,675489.0,251000
EH14 1PW,322671.0,671445.0,295150
EH4 7TF,320874.0,675062.0,270000
EH14 2NH,320388.0,670455.0,100000
EH10 6NE,324107.0,669035.0,476000
EH12 6DN,322302.0,673453.0,850000
EH10 5JD,324249.0,670952.0,178000
EH11 1QP,323032.0,671834.0,220000
EH4 7TF,320874.0,675062.0,270000
EH14 2NH,320388.0,670455.0,100000
EH11 1QP,323032.0,671834.0,220000
EH9 3AB,326318.0,671275.0,535000
EH7 4LW,326063.0,675709.0,200000
EH4 1RU,323578.0,675643.0,365000
EH10 4LW,324482.0,672473.0,315117
EH4 7TF,320874.0,675062.0,195000
EH9 1TZ,325796.0,672183.0,1260
EH6 6DE,326890.0,676206.0,220000
EH5 3ST,324606.0,676206.0,155000
EH7 4NG,326096.0,674957.0,395000
EH7 6LF,328313.0,674522.0,255000
EH16 6UX,326718.0,668481.0,163000
EH11 1AN,322995.0,672128.0,255000
EH4 7RN,319545.0,674602.0,268000
EH14 5BD,320355.0,669002.0,456000
EH8 7SQ,329277.0,673894.0,447000
EH1 2RX,325182.0,673267.0,190000
EH9 2ER,326334.0,671723.0,287500
EH14 1BD,322928.0,670800.0,275000
EH10 6NW,324080.0,669415.0,576000
EH13 0JD,320828.0,669211.0,1250
EH16 4JE,329702.0,671016.0,313995
EH12 0AG,317672.0,673340.0,560000
EH11 1HP,324033.0,672295.0,300000
EH5 2BR,323785.0,676586.0,175000
EH17 8UX,327401.0,667746.0,360000
EH11 1SF,323345.0,671944.0,330000
EH17 8ZF,329336.0,668044.0,225000
EH10 5BS,323549.0,671494.0,495120
EH30 9BH,312949.0,677345.0,345000
EH15 3RT,330541.0,672384.0,180000
EH12 6JT,320546.0,673226.0,625000
EH6 6ED,326918.0,676329.0,241356
EH4 1SZ,323266.0,675574.0,330000
EH16 6EN,327763.0,668903.0,160000
EH6 6JN,325809.0,677653.0,395000
EH12 7ES,320649.0,672205.0,190800
EH4 4SP,321106.0,676220.0,90000
EH6 7QD,328243.0,675638.0,292000
EH8 7SB,329233.0,673950.0,360210
EH6 8AZ,327681.0,675734.0,255000
EH16 6NA,327512.0,669320.0,337000
