postcode,price,easting,northing
E4 6JJ,475000,539083.0,193420.0
N17 9XT,545000,534590.0,190628.0
SW3 6BL,2100000,526540.0,177950.0
E17 8QN,1111000,537221.0,188443.0
N1 3LF,1750000,532929.0,184483.0
N9 0PA,372500,534198.0,193113.0
N21 3JE,516000,531911.0,194166.0
NW9 5LE,550000,520908.0,190603.0
E4 6JP,467000,538812.0,193348.0
SW7 4QP,1910000,526122.0,179163.0
SW6 7BD,1485000,524710.0,177068.0
SW6 5EG,1602315,524361.0,176734.0
E4 9HY,665000,538551.0,192606.0
E11 3HZ,570000,539258.0,185734.0
SW1V 2AD,1000000,529043.0,178418.0
N20 0PL,497000,526190.0,193542.0
W1J 8AE,1418000,528821.0,180314.0
NW11 9LA,485000,524087.0,189016.0
NW6 6EX,520000,524406.0,183198.0
W9 1LF,1195000,525493.0,182598.0
N6 5LX,295000,529015.0,187284.0
W1U 5NF,2400000,528259.0,181896.0
N1 4AB,880000,532859.0,184881.0
N11 3LY,272500,527561.0,192117.0
E17 9SB,403750,537638.0,189187.0
NW11 7AL,790000,525519.0,188282.0
N12 8PY,837500,526185.0,192631.0
N1 2PG,525000,532355.0,184979.0
N1 1HQ,560000,531232.0,184356.0
NW11 7XE,790000,524910.0,188784.0
N1 1LD,620000,531272.0,184431.0
NW1 9RP,690000,529894.0,184586.0
NW3 7NR,1475000,525254.0,185978.0
W6 9NX,1145000,523619.0,177650.0
SW7 1DG,3200000,527384.0,179614.0
SW6 3TW,2492700,525590.0,176478.0
W13 0EB,950000,516247.0,181233.0
N3 2ER,615000,526108.0,190592.0
W7 3QT,457000,515392.0,181177.0
N8 9HN,1410000,530517.0,188412.0
N8 0AB,1086300,531412.0,188974.0
W5 5HA,640000,517640.0,179847.0
N21 2BT,1920000,532516.0,195403.0
N17 6EY,807500,533263.0,190422.0
W7 3DE,665000,515059.0,181930.0
W3 7TF,1144160,521450.0,179950.0
W5 4DA,770000,517340.0,178669.0
N8 7DA,1300000,530590.0,189135.0
N10 2AE,320000,529033.0,190482.0
N22 7AU,415000,530194.0,190470.0
NW10 3PT,420000,523301.0,183524.0
NW4 2LP,980000,523879.0,188895.0
NW4 2LL,1240000,523676.0,188833.0
NW9 6RG,694000,521689.0,189234.0
NW9 7JX,480000,520968.0,187721.0
N7 0DY,2150000,529704.0,186066.0
NW2 1PN,695000,523725.0,186666.0
E11 4DP,640511,538698.0,186740.0
E11 4DT,662500,538716.0,186670.0
N16 0TH,1070000,533080.0,186432.0
E11 1DA,888000,538808.0,187506.0
NW5 1AJ,1720000,529050.0,185781.0
E17 6EY,575000,536357.0,189682.0
SW10 9RB,2030000,526296.0,178265.0
N20 0UE,910000,527157.0,193616.0
N1 7BJ,1750000,532473.0,183813.0
N21 1AS,500000,531610.0,195065.0
W5 2SB,1145000,517997.0,181598.0
N10 1AA,755000,528177.0,190696.0
SW1X 7AP,2800000,528546.0,179392.0
W13 8EH,1395000,516604.0,182171.0
NW3 5BL,950000,526808.0,184936.0
N13 5JE,505000,531538.0,192445.0
N11 2RN,587500,529550.0,192052.0
NW5 2DJ,235000,529095.0,185028.0
N1 0LH,965000,530856.0,183937.0
N19 4JL,698000,530319.0,186573.0
N1 3BH,900000,532686.0,184202.0
W9 3NJ,480000,524668.0,182207.0
NW2 4JE,626500,524321.0,184913.0
SW1V 2DN,612500,529208.0,178421.0
W2 4BA,755000,525648.0,181124.0
NW8 8LU,340000,526867.0,182194.0
EC1R 5XB,800000,531361.0,182083.0
N7 0AA,595000,529828.0,185711.0
N7 9SZ,440000,530733.0,185346.0
NW6 2PY,785000,525374.0,184469.0
N7 9SH,705000,530637.0,185578.0
N1 1ET,706000,531280.0,184186.0
NW3 6RU,925000,526237.0,185982.0
N1 2BG,1250000,531841.0,183969.0
NW6 3PE,895000,525755.0,184220.0
,895000,,
NW6 6RG,435000,524478.0,183613.0
NW3 2HS,695000,527884.0,185583.0
N7 9BU,560000,530482.0,184531.0
N20 0QA,272500,526304.0,193185.0
NW1 7RN,1125000,529124.0,183404.0
W1U 6HH,870000,527879.0,181653.0
SW15 3JQ,468000,523836.0,174016.0
SE7 7JE,640000,540565.0,177632.0
SW11 6EQ,2500000,527576.0,174335.0
SW6 7EG,1855500,524769.0,177287.0
NW3 2NG,1750000,527406.0,185535.0
SW11 2JJ,1125000,527628.0,175666.0
N16 6EJ,1400000,533899.0,187339.0
W6 9AL,375000,522184.0,178526.0
SE9 5NZ,340000,542772.0,173524.0
SW18 2HS,1010000,526555.0,174893.0
SW16 6JQ,850000,529863.0,171021.0
SW15 2RQ,1340000,524965.0,174784.0
SW17 0SB,925000,527104.0,171137.0
N16 8EF,1400000,533404.0,185855.0
N7 8ND,1540000,531180.0,185040.0
SE23 2TP,765000,536545.0,172705.0
SE26 4NY,1480000,535636.0,171780.0
SW6 3SW,775000,525494.0,176595.0
SE18 4LE,388000,543223.0,176833.0
SW3 6AB,7500000,526624.0,177861.0
SW11 1LZ,1730000,527695.0,175266.0
SE9 2BT,540000,544298.0,173516.0
SE13 7PW,800000,538288.0,176278.0
N5 1SP,1265000,531794.0,185605.0
SW16 5AE,608000,529468.0,170400.0
SW6 6JZ,1640000,523773.0,177022.0
SW6 4DJ,1630000,524979.0,176785.0
SW11 6JE,2900000,527616.0,174221.0
SW15 2UF,535000,524498.0,174396.0
SE5 9HQ,818400,532244.0,176591.0
SE26 4HA,545000,536263.0,171720.0
SW11 5NN,1495000,528321.0,175588.0
SW11 2JJ,960000,527628.0,175666.0
SW16 5LL,1400000,529898.0,170436.0
N2 0SS,550000,526273.0,189787.0
N21 1SG,680000,530598.0,195873.0
N9 8LP,312500,535330.0,193964.0
N18 2BE,425000,534655.0,191897.0
N9 0DX,445000,534461.0,192966.0
N21 2DP,700000,532719.0,195101.0
N12 9HH,820000,527306.0,192138.0
NW1 9PP,675000,529058.0,184299.0
N10 3QH,1185000,529265.0,189182.0
NW3 1HB,1460000,526497.0,185874.0
N13 5PF,705000,531352.0,193024.0
N12 7JR,1387500,525126.0,193045.0
NW10 1HS,900000,522665.0,185371.0
NW9 5GQ,440000,521467.0,190547.0
W8 4AH,7800000,525498.0,179996.0
NW3 2HS,2300000,527884.0,185583.0
N10 3HW,1700000,528161.0,189085.0
N21 2DJ,875000,532699.0,195424.0
W4 3NL,1117500,519239.0,177961.0
N9 7DD,500000,534866.0,194945.0
NW4 4RA,1350770,522870.0,189974.0
E3 5BY,925000,536372.0,183141.0
N18 1QQ,380000,533400.0,192913.0
W4 2BE,1695000,521015.0,178336.0
N20 8BU,1000000,525662.0,193621.0
NW11 6DX,1095000,525575.0,189251.0
NW11 6QY,782500,525471.0,188942.0
N1 8JL,822500,531864.0,183430.0
NW3 2YY,600000,527752.0,185343.0
NW6 1BL,735000,525226.0,185150.0
NW8 7QL,800000,527553.0,183548.0
EC4V 5EP,474579,531771.0,181081.0
EC1R 4UN,695000,531395.0,182733.0
N14 5DY,725000,528855.0,193996.0
NW3 3HL,1525000,527114.0,184494.0
NW4 2EE,835000,523656.0,188736.0
EC1N 8QX,960000,531388.0,181995.0
N12 8TW,450000,525861.0,192911.0
N13 4PU,925000,530610.0,193027.0
N4 4SA,662500,530327.0,187685.0
NW3 3QT,520000,527706.0,184212.0
N1 0EB,2300000,531218.0,183642.0
NW3 7NL,560000,525288.0,186205.0
NW1 9HG,650000,529541.0,184593.0
N7 8BB,835000,530955.0,184618.0
WC1N 3LE,975000,530683.0,181920.0
NW5 2SE,414000,529572.0,185160.0
NW5 2SE,414000,529572.0,185160.0
W9 1JQ,1110000,525654.0,182613.0
N19 5HA,670000,529452.0,185675.0
NW10 3RA,375000,522660.0,184044.0
SW1V 2QP,355000,529604.0,178381.0
NW1 1EL,400000,529757.0,183151.0
N5 1NF,475000,531454.0,185749.0
EC1M 5RS,625000,531594.0,182074.0
SE5 8EA,1360000,532494.0,175334.0
SW17 8TP,975000,527809.0,171557.0
W6 9SH,1260000,523466.0,177937.0
SW4 6HD,1350000,529513.0,175936.0
SW15 6RD,1200000,523672.0,174540.0
SE22 0EQ,1300000,534167.0,174250.0
SW11 6AE,1901429,528274.0,174423.0
E5 0HS,872300,536063.0,185525.0
SW6 3ND,1325000,524694.0,176186.0
SE19 1QR,807500,533225.0,171475.0
SE15 3BZ,1050000,535694.0,175252.0
N19 3JP,1400000,529458.0,187287.0
E4 6EF,332000,539075.0,194277.0
W14 8BQ,350000,524106.0,179763.0
W14 8BQ,267500,524106.0,179763.0
E7 8ER,535000,541487.0,184792.0
N19 5SA,1600000,529310.0,186285.0
E6 2NJ,397500,543010.0,183793.0
E11 1ET,395000,539044.0,187995.0
N1 1LS,2160000,531235.0,184555.0
SE9 1YF,580000,543469.0,175884.0
SE23 3YL,940000,535132.0,172651.0
N1 3LL,1830000,532790.0,184413.0
SE18 2ET,415000,545119.0,176975.0
SE23 1DN,890000,536017.0,173820.0
SE2 0HA,550000,546192.0,178545.0
SE18 1PY,375000,545234.0,178172.0
SW6 3QA,1850000,524910.0,176276.0
N7 9RA,625000,530690.0,185615.0
NW6 1AN,2150000,525146.0,185289.0
SE24 9AG,955000,531797.0,173550.0
SW15 2DY,1115000,524347.0,175067.0
SW15 6NH,1637500,523273.0,175180.0
NW9 0QS,750000,520054.0,189885.0
N9 8HL,400000,535780.0,194712.0
N13 4BB,650000,530459.0,193797.0
N3 3BJ,1700000,525366.0,189831.0
N13 5QW,470000,532536.0,193423.0
W4 2BD,1585000,521115.0,178378.0
E3 5BX,1550000,536392.0,183042.0
N4 1AT,949600,531499.0,188612.0
N9 0LU,370000,534878.0,193857.0
N1 2EU,1156000,531922.0,184030.0
N22 7DB,260000,530349.0,190811.0
W4 2DD,1176200,520912.0,178379.0
NW11 7AX,1920000,525740.0,188293.0
NW6 3LL,4600000,526095.0,184308.0
NW2 6EU,678000,523068.0,186436.0
SW10 0HJ,3400000,526543.0,177650.0
N15 4LE,650000,533299.0,189348.0
NW3 5BY,773000,526684.0,184808.0
E14 9NS,1327500,538388.0,180046.0
NW2 1DA,513000,523385.0,186982.0
W9 3HF,380000,524918.0,182645.0
NW9 0SA,300000,520974.0,188731.0
NW10 5YS,735000,522430.0,183099.0
EC1V 4JY,1875000,531670.0,182359.0
W2 1QY,905000,526863.0,181342.0
N19 5GS,925000,529417.0,186272.0
EC1M 5SX,640000,531593.0,182029.0
N19 5TS,450000,528894.0,186868.0
NW1 1EU,405000,529738.0,182979.0
EC1V 3PQ,575000,532236.0,182558.0
EC1V 4JY,1900000,531670.0,182359.0
SW1P 1JU,1025000,529438.0,178922.0
N1 2US,450000,532217.0,184260.0
N1 2UX,490000,532140.0,184287.0
N21 1JH,380000,530710.0,195125.0
N8 9EH,500000,530201.0,187858.0
NW9 8JR,325000,520468.0,187548.0
N19 3RB,380000,529454.0,187136.0
NW8 9LT,815000,526542.0,183152.0
SW1V 3ER,400000,529219.0,178171.0
NW6 1DL,745000,525201.0,185654.0
W1H 2DQ,2750000,527776.0,181372.0
N20 0HE,745000,526139.0,193783.0
SW1P 4SA,670000,530002.0,178931.0
NW2 7DW,270000,522210.0,186215.0
E7 0AP,500000,539977.0,185900.0
NW3 4RR,510000,527695.0,184742.0
WC1N 1AP,408000,530145.0,182341.0
N7 6FP,450000,530206.0,186387.0
SW1X 7NR,5000000,528177.0,179652.0
NW3 3RB,780000,527211.0,184137.0
NW2 4PY,340000,523076.0,184984.0
NW6 5SL,1427500,525465.0,183364.0
W2 6QT,1180000,526377.0,181312.0
SE7 7NJ,697000,540893.0,178131.0
SW12 8AN,3250000,528385.0,174276.0
N19 4QS,1420000,530418.0,187478.0
SW6 3RA,3260000,525037.0,176275.0
SW17 7PS,1240000,527838.0,172370.0
SW18 4RY,1225000,525760.0,172946.0
SE22 9HJ,664000,533973.0,175038.0
SE9 1HH,1285000,543077.0,174808.0
SW11 6JA,2050000,527656.0,174201.0
N7 6BS,1300000,530476.0,186450.0
SE26 4HN,648000,535993.0,171756.0
SW6 5EB,1610000,524386.0,176637.0
N5 1HZ,2000000,531812.0,184925.0
NW5 1DN,1410000,528752.0,185886.0
SW18 2DU,1025000,526299.0,174237.0
SW17 8PR,800000,527712.0,171391.0
SW6 2HU,5000000,525772.0,177166.0
W11 2ER,3750000,524661.0,181040.0
SW4 9LG,1755000,529415.0,174402.0
SE10 0DF,950000,539693.0,178069.0
SE4 2DR,1160000,536244.0,175922.0
W12 8JG,960000,522789.0,179817.0
SE6 2JZ,855000,538264.0,173304.0
SW17 7PQ,1063000,527856.0,172383.0
SW15 6PA,2700000,522954.0,174923.0
SW6 6NR,710000,523543.0,176802.0
W5 4XS,545000,517565.0,178805.0
N10 3QG,1613500,529265.0,189218.0
N21 2NL,975000,531842.0,195103.0
N20 8DJ,897000,525517.0,193554.0
W3 7LZ,920000,520909.0,180721.0
W11 4NN,1700000,524233.0,180587.0
N15 3SX,705000,532110.0,188775.0
E13 8BG,322000,540413.0,183021.0
NW3 4JJ,1158000,527143.0,184763.0
N11 1DL,625000,528884.0,193054.0
N2 0DQ,710000,526356.0,188984.0
NW2 6LA,820000,523146.0,186411.0
W2 3AA,880000,526209.0,180927.0
N10 1AB,695000,528187.0,190659.0
N7 8LD,1680000,531414.0,184765.0
W4 2RH,875000,521371.0,177661.0
NW8 7HF,1500000,526898.0,182628.0
W5 4BJ,1075000,517374.0,178588.0
N19 5AT,507000,529511.0,185534.0
N5 1BN,490000,531776.0,185935.0
NW3 2YT,1100000,527753.0,185204.0
W11 1AF,650000,524978.0,181645.0
NW3 6AU,7300000,526516.0,185580.0
NW9 0NN,305000,520458.0,189183.0
NW5 4AN,530000,528280.0,185459.0
EC4M 7AS,700000,531824.0,181105.0
NW6 3EE,1450000,525755.0,184376.0
N7 6RY,262500,530489.0,186577.0
N7 9RS,560000,530420.0,185632.0
N19 5DL,352000,529292.0,186648.0
N19 5EP,635000,529263.0,185862.0
N7 7BB,592500,531174.0,185459.0
W2 3ER,845000,526282.0,180908.0
W9 2NE,825000,525427.0,182613.0
N1 2PD,510000,532584.0,184679.0
N1 4NL,1103000,533245.0,185088.0
NW3 4DU,1000000,526860.0,184865.0
W2 6JT,350000,526134.0,181471.0
EC1V 4JQ,810000,531757.0,182276.0
EC1V 4JU,540000,531789.0,182270.0
N1 3LP,425000,532583.0,184443.0
NW9 6DJ,645000,521355.0,189501.0
NW7 4LJ,1025000,521360.0,193346.0
NW11 9EB,790000,523850.0,187819.0
SW10 0JW,1550000,526359.0,177504.0
N16 7UU,1450000,533738.0,185859.0
W5 2QT,620000,517969.0,181859.0
SW3 4BH,3760000,527536.0,178038.0
E11 4PS,872500,539223.0,186658.0
W10 4HD,870000,524045.0,182576.0
W10 4HY,865000,524249.0,182700.0
N9 9JD,510500,532916.0,194589.0
N12 8DJ,740000,526084.0,192289.0
E9 5BJ,614000,535908.0,184590.0
SW1V 3RY,475000,529682.0,178133.0
SW5 0HW,1950000,525941.0,178521.0
NW4 2SG,615000,523815.0,189179.0
W3 7TQ,835000,521661.0,179904.0
W8 4RR,9900000,525542.0,180205.0
N14 4SJ,1385000,529552.0,195428.0
W4 1EL,2500000,521559.0,179109.0
W14 9QS,1565457,524639.0,177832.0
NW11 6PB,2725000,525634.0,188609.0
W11 1EQ,904999,524431.0,181239.0
W3 9NZ,815000,519779.0,180452.0
NW6 4TD,625000,525271.0,184039.0
W2 3DJ,600000,526620.0,180894.0
N1 3PP,545000,532297.0,184307.0
NW5 4PL,345000,528185.0,185192.0
N5 2QD,546000,532101.0,185745.0
N1 8GH,750000,531972.0,183179.0
N5 2RG,470200,532517.0,185579.0
N7 7LN,625000,530872.0,186141.0
N1 0LD,778000,530767.0,183752.0
NW6 7TW,530000,524715.0,183975.0
E17 4AU,781000,538206.0,190047.0
N7 0PG,1420000,530292.0,186026.0
WC1H 9PT,475000,530079.0,182643.0
NW3 4SH,770000,527785.0,184622.0
NW3 2YD,760000,527741.0,185110.0
NW8 0SW,575000,526180.0,183966.0
NW6 1EU,800000,524736.0,185394.0
NW3 3JG,600000,527093.0,184384.0
N1 8QZ,310000,532192.0,183836.0
NW3 4UY,270000,527349.0,184920.0
W1H 2NE,940000,527627.0,181440.0
W2 4PU,795000,525530.0,180965.0
NW8 9DP,500000,526419.0,183246.0
NW1 7SY,531000,528155.0,183744.0
N7 6QN,612500,530783.0,186140.0
N21 1AT,1270000,531534.0,194890.0
W3 8JE,416500,519805.0,179980.0
N9 9BQ,465000,533454.0,193030.0
N17 7ER,400000,532761.0,190711.0
W5 4XP,500000,517538.0,178606.0
N2 8DQ,390000,526971.0,189725.0
N11 3FN,620000,528492.0,192192.0
N14 4BP,395000,529080.0,195738.0
N8 9HG,520000,530354.0,188595.0
NW4 4JP,845000,522653.0,189609.0
N12 0RB,620000,527084.0,191614.0
N9 9LB,476000,533510.0,194501.0
W3 8EW,700000,519710.0,179802.0
N8 9JT,530000,530602.0,188757.0
NW10 7DQ,368000,519512.0,183208.0
N12 0AU,290000,526448.0,191116.0
W13 9JP,440000,516440.0,180213.0
N12 0AW,250000,526467.0,191030.0
N17 8JE,240000,533281.0,191547.0
NW7 1GQ,325000,524079.0,191252.0
W5 2TJ,168750,517636.0,180811.0
N21 2EA,1520000,531876.0,195299.0
E9 7RY,900000,535116.0,183964.0
N18 1PH,190000,533471.0,192430.0
N13 4EN,385000,530285.0,192119.0
E3 5SH,780000,535834.0,183228.0
N1 2TU,1300000,531720.0,183929.0
W5 3HP,500000,518752.0,180648.0
NW9 4BP,535000,521990.0,189989.0
N8 7FJ,365000,530586.0,189408.0
E3 2ZP,460000,537202.0,183283.0
N10 2LN,295000,528438.0,190845.0
E17 8JX,300000,537529.0,188228.0
NW9 0FA,350000,520737.0,189490.0
NW9 7FA,485000,522039.0,188001.0
NW9 0FA,325000,520737.0,189490.0
E17 6ZL,325000,536744.0,189454.0
E3 2TF,460000,537149.0,184147.0
E4 9FU,440000,538339.0,191841.0
NW10 6LJ,366000,521346.0,182384.0
N4 2GB,460000,532278.0,187508.0
N8 7FF,542000,530536.0,189444.0
E14 0ST,435700,539276.0,181263.0
W3 8UD,605000,519700.0,179442.0
N21 1LW,386250,530891.0,194921.0
W3 9AP,845000,519144.0,179702.0
N15 5HH,283000,533071.0,188841.0
N13 5EP,385000,531314.0,192943.0
W3 9AR,490000,519218.0,179669.0
W7 3AS,330000,515029.0,181724.0
N22 6UX,255000,530903.0,190351.0
W3 0NJ,303000,520105.0,182044.0
NW7 1GR,385000,523997.0,191310.0
W5 4TH,490000,517329.0,179490.0
N3 1AA,410000,525262.0,191285.0
W3 6HE,318000,520381.0,180771.0
N14 5AJ,880000,529434.0,194219.0
N10 1NH,591000,528208.0,189985.0
W7 3JL,375000,515486.0,180237.0
NW7 2AZ,395000,522418.0,191131.0
W3 9AS,450000,519277.0,179662.0
W3 8NN,580000,520347.0,179824.0
N6 5HL,812500,528876.0,187585.0
N8 7RW,307500,530596.0,189633.0
N12 7AA,1190000,525226.0,192508.0
W3 6EJ,295000,520762.0,181837.0
W4 1JT,560000,520863.0,178847.0
W2 1DB,730000,526933.0,181787.0
NW3 7AS,888000,525258.0,185855.0
W1H 1EF,700000,527601.0,181813.0
NW1 8TP,1170000,528066.0,183921.0
NW6 1UE,710000,525294.0,185367.0
W1B 1NX,1100000,528750.0,182023.0
SW1V 3AX,530000,529434.0,177982.0
N22 8NN,462000,530535.0,191605.0
W3 7BS,332000,521488.0,180185.0
NW11 6EA,1200000,525674.0,189284.0
N22 5RH,250000,531357.0,190908.0
W3 6PT,160000,520307.0,181102.0
N15 4NT,592500,533762.0,188682.0
N8 9LJ,770029,530953.0,188225.0
N8 7RB,385000,530598.0,189716.0
W3 7BN,550000,521549.0,180192.0
N8 9BJ,430000,530472.0,188749.0
N11 2ND,230000,529319.0,191799.0
N12 0AX,290000,526447.0,191221.0
NW2 4JT,341250,523269.0,185302.0
N8 8EH,577000,529847.0,188191.0
NW4 2HL,352500,523487.0,188946.0
NW4 1JA,235000,522960.0,190357.0
W4 2DF,1750000,521029.0,178103.0
NW3 2LU,580000,527639.0,185603.0
W1B 1AA,1450000,528642.0,182056.0
NW3 4BJ,585000,527203.0,185091.0
W9 3AB,790000,524653.0,182390.0
SW1P 3AN,2440000,529979.0,179678.0
NW1 5AB,1220000,527810.0,181964.0
NW3 7NR,915000,525254.0,185978.0
WC1N 1AQ,840000,530278.0,182324.0
NW6 2AA,1390000,525440.0,184438.0
NW1 9BT,642000,529808.0,184710.0
W9 1DD,931200,526345.0,182358.0
SW1P 1HW,1400000,529351.0,179038.0
NW1 9HJ,680000,529423.0,184476.0
NW3 4BG,870000,527203.0,185091.0
SW1H 9AD,1750000,529746.0,179600.0
W1U 4FA,7872960,528251.0,181666.0
W1H 1FQ,1125000,527687.0,181804.0
W1U 8BA,950000,527883.0,181468.0
NW3 2BL,875000,528164.0,184442.0
SW1H 9AD,7375000,529746.0,179600.0
W1H 1FQ,1825000,527687.0,181804.0
SW1V 3RY,455000,529682.0,178133.0
NW6 4LR,830000,525300.0,184033.0
NW6 1DS,625000,525123.0,185515.0
NW1 5EG,580000,527302.0,181611.0
NW3 2HP,675000,527859.0,185463.0
NW5 1BY,525000,528727.0,185930.0
SW1W 0PR,1040000,528998.0,179420.0
W13 8AE,425000,516761.0,180793.0
NW4 4PF,335000,522484.0,188704.0
NW6 5BA,425000,525433.0,183393.0
N6 5PB,965750,529182.0,187634.0
N17 6AS,400000,532146.0,189684.0
N22 8NB,412000,530476.0,191318.0
N3 3JB,2060000,525096.0,189718.0
NW6 6AU,458500,525235.0,183620.0
N6 5AL,540000,529162.0,188127.0
N21 3RF,415000,531802.0,193981.0
W7 1NQ,327500,515762.0,181238.0
N3 2DZ,365000,525942.0,191382.0
W4 3UE,735000,520139.0,176795.0
NW2 2PJ,549950,525020.0,186148.0
N8 9SD,360000,530665.0,188289.0
NW4 4HU,445000,522401.0,188743.0
W13 9QT,545500,516975.0,179509.0
W5 4XL,392000,517459.0,178784.0
W3 9AH,439950,519031.0,179875.0
E11 4BW,440000,538578.0,186850.0
W3 9JW,550000,520060.0,180892.0
N4 2GQ,450233,532312.0,187515.0
W3 8AB,625000,520248.0,179901.0
E3 2TF,475000,537149.0,184147.0
E14 0ST,625000,539276.0,181263.0
NW9 0FA,447500,520737.0,189490.0
E17 3GT,600000,538324.0,189533.0
N4 2GQ,335000,532312.0,187515.0
N1 5FF,782500,532865.0,183671.0
E14 6TR,562500,537849.0,181553.0
W5 1JF,480000,518399.0,182358.0
E14 0RR,350000,539291.0,181199.0
E4 9FU,455000,538339.0,191841.0
NW10 0AY,405000,520719.0,186173.0
E8 3QA,465000,534867.0,184230.0
N4 3DQ,680000,530623.0,187366.0
N2 9LB,2800000,527778.0,189468.0
NW10 2TS,321500,521521.0,184845.0
E17 6SZ,385000,535829.0,189643.0
N17 6YA,345000,533431.0,189937.0
N10 3LH,575000,528947.0,188951.0
W5 1JF,500000,518399.0,182358.0
N1 7FF,530000,532173.0,183504.0
N8 9HY,605000,530336.0,188317.0
W4 2RA,768000,521294.0,177501.0
N6 4QS,531000,528252.0,188125.0
W3 9LY,1505000,519690.0,180720.0
E17 8EJ,595000,536729.0,187726.0
N7 6DR,495000,530788.0,185991.0
N4 2LF,448825,531941.0,187062.0
E1 6NP,1345000,533634.0,182060.0
N19 5NP,1460000,529179.0,187107.0
E5 8NN,435000,534733.0,185720.0
N21 1QH,397000,530555.0,194978.0
E3 2ZF,173250,537455.0,183209.0
E1 1HL,515000,534477.0,181393.0
E9 7AU,525000,535458.0,184149.0
E17 3QG,530000,538771.0,189561.0
E14 9JH,365000,537495.0,179515.0
N7 9RJ,679000,530488.0,185352.0
E14 9AX,480000,537195.0,179961.0
NW2 4HN,455000,524112.0,184953.0
N22 5LR,433500,531967.0,190701.0
E14 9JG,400000,537495.0,179515.0
N16 8QR,685000,532941.0,185664.0
E1 0EP,615000,535556.0,181437.0
E10 6PB,418000,538497.0,187021.0
W3 7YQ,242000,520665.0,179855.0
W5 3BP,320000,518872.0,182354.0
N16 7PL,340000,533601.0,186076.0
N16 7PL,340000,533601.0,186076.0
N14 6QW,485000,529851.0,194202.0
W5 4BB,512500,517419.0,178519.0
E17 6SZ,504000,535829.0,189643.0
N2 8AS,601000,527085.0,189644.0
N6 5PH,435000,529206.0,187513.0
E11 4JG,325000,538803.0,186144.0
E3 4YJ,510000,537014.0,181726.0
W5 2AL,450000,517222.0,180863.0
E3 2NF,560000,537093.0,184116.0
E3 4YH,700000,536996.0,181720.0
NW2 2DL,590000,524230.0,186051.0
E9 5FU,433000,536812.0,184465.0
N6 5RH,575000,529497.0,188406.0
E5 8PA,610000,534366.0,186216.0
E8 3FU,540000,534848.0,184360.0
N4 2BX,770000,532826.0,187796.0
W3 6NH,350000,520181.0,179975.0
E4 9JD,205000,538371.0,191870.0
W5 1PT,447500,517687.0,181973.0
E17 7FG,373000,536546.0,188689.0
E17 7FG,375000,536546.0,188689.0
N16 9PD,445000,532935.0,185811.0
NW10 5JJ,700000,522771.0,183091.0
N3 1EY,580000,524979.0,191282.0
N11 3DY,405000,528157.0,192256.0
N7 7LB,410000,531068.0,186244.0
E4 6LR,765000,538798.0,192875.0
E8 3FT,650000,533588.0,184772.0
N11 3GX,580000,528537.0,192264.0
EC2Y 8HD,700000,532356.0,181899.0
N4 4BX,550000,531201.0,187398.0
NW9 5WT,265000,521843.0,189963.0
W4 4JE,445000,520541.0,178356.0
N13 5HD,495000,531427.0,192907.0
N5 1LU,391000,531390.0,186025.0
N4 2SZ,800000,532220.0,186440.0
E9 5AH,430500,536332.0,184656.0
E3 2ZA,225000,537272.0,183092.0
N4 2AJ,745000,532467.0,187480.0
E5 8NS,520000,534813.0,185724.0
NW9 5XY,535000,521847.0,190003.0
E1 5QU,400000,534873.0,182339.0
N8 9PG,510000,530831.0,188785.0
W4 5JB,430000,520625.0,179280.0
N4 1QA,590000,532150.0,187927.0
NW2 4NX,328000,523330.0,184951.0
E3 2DQ,365000,536491.0,182952.0
NW2 3LN,350000,524041.0,185688.0
W3 8UU,387500,520046.0,179546.0
NW6 6SD,1650000,524483.0,183259.0
E14 0TH,662000,539307.0,181340.0
E5 8BQ,325000,534889.0,186351.0
E14 0TH,482500,539307.0,181340.0
N17 6XU,405500,533371.0,189737.0
E11 4BL,900000,538587.0,187058.0
E17 4SG,360000,537496.0,189644.0
NW11 0PG,635000,524826.0,188049.0
E9 5SZ,406000,536983.0,184472.0
NW2 6HF,382500,522456.0,186230.0
N12 0EW,145000,526299.0,191953.0
E11 1NF,427500,539534.0,188060.0
E14 3PP,408500,538425.0,179541.0
NW6 7XR,285000,524484.0,184352.0
E17 9SL,562500,537187.0,188928.0
E17 8HR,458000,536695.0,187550.0
W5 1PT,456500,517687.0,181973.0
N16 8AU,405500,533513.0,185382.0
N16 7RJ,818000,534214.0,186442.0
E1 5GA,750000,534418.0,182201.0
E17 9SL,580000,537187.0,188928.0
E14 0TE,625000,538592.0,181160.0
E14 6TR,505000,537849.0,181553.0
E14 0TL,625000,539352.0,181299.0
E10 5ET,842500,537639.0,187182.0
E3 4HH,500000,536633.0,182147.0
N11 1DJ,680000,528996.0,193195.0
W7 3AZ,320000,515618.0,179940.0
N2 0PJ,472000,527603.0,188626.0
N1 5QT,425000,533379.0,183923.0
N1 8JN,1250000,531894.0,183425.0
NW6 7PW,600000,524200.0,184412.0
E3 3NU,490000,537656.0,181907.0
W5 2HE,456000,517638.0,181431.0
N1 8PT,662500,532145.0,183669.0
N1 5DY,415000,532750.0,183680.0
N7 9FG,585000,530114.0,184857.0
N19 3HS,480000,530094.0,187145.0
N22 7BT,405000,530788.0,190567.0
N8 7PG,400000,530242.0,189153.0
N19 3HS,450000,530094.0,187145.0
N22 7BT,178000,530788.0,190567.0
